aprovlblmdc;1647902650;NULL;1;0;U ;USER_TABLE;2005-10-25 16:36:06.227;2012-05-01 03:18:56.367;0;0;0;1;NULL;99;0;0;0;0;0;0;0;0;0;0;0;TABLE
aprovlblmdl;988424303;NULL;1;0;U ;USER_TABLE;2005-10-25 16:36:13.253;2012-05-01 03:19:07.870;0;0;0;1;NULL;81;0;0;0;0;0;0;0;0;0;0;0;TABLE
aprovmdc;184945443;NULL;1;0;U ;USER_TABLE;2005-10-25 16:36:19.043;2012-05-01 03:19:21.040;0;0;0;1;NULL;99;0;0;0;0;0;0;0;0;0;0;0;TABLE
aprovmdl;1672950744;NULL;1;0;U ;USER_TABLE;2005-10-25 16:36:25.380;2012-05-01 03:19:30.320;0;0;0;1;NULL;81;0;0;0;0;0;0;0;0;0;0;0;TABLE
aprovmdtxt;869471884;NULL;1;0;U ;USER_TABLE;2005-10-25 16:36:30.190;2012-05-01 03:19:34.183;0;0;0;1;NULL;15;0;0;0;0;0;0;0;0;0;0;0;TABLE
ar;1157472910;NULL;1;0;U ;USER_TABLE;2005-10-25 16:36:35.107;2012-05-01 03:19:51.150;0;0;0;1;NULL;95;0;0;0;0;0;0;0;0;0;0;0;TABLE
ardefc;577994848;NULL;1;0;U ;USER_TABLE;2005-10-25 16:36:41.363;2012-05-01 03:19:59.057;0;0;0;0;NULL;44;0;0;0;0;0;0;0;0;0;0;0;TABLE
ardefl;1313997470;NULL;1;0;U ;USER_TABLE;2005-10-25 16:36:41.990;2012-05-01 03:20:05.043;0;0;0;0;NULL;44;0;0;0;0;0;0;0;0;0;0;0;TABLE
arimc;2066000149;NULL;1;0;U ;USER_TABLE;2005-10-25 16:36:42.863;2012-05-01 03:20:16.293;0;0;0;1;NULL;99;0;0;0;0;0;0;0;0;0;0;0;TABLE
ariml;1406521802;NULL;1;0;U ;USER_TABLE;2005-10-25 16:36:50.823;2012-05-01 03:20:25.373;0;0;0;1;NULL;81;0;0;0;0;0;0;0;0;0;0;0;TABLE
arimtxt;603042942;NULL;1;0;U ;USER_TABLE;2005-10-25 16:36:54.447;2012-05-01 03:20:29.027;0;0;0;1;NULL;15;0;0;0;0;0;0;0;0;0;0;0;TABLE
arlblmdc;891043968;NULL;1;0;U ;USER_TABLE;2005-10-25 16:36:58.753;2012-05-01 03:20:40.260;0;0;0;1;NULL;99;0;0;0;0;0;0;0;0;0;0;0;TABLE
arlblmdl;231565621;NULL;1;0;U ;USER_TABLE;2005-10-25 16:37:06.310;2012-05-01 03:20:49.197;0;0;0;1;NULL;81;0;0;0;0;0;0;0;0;0;0;0;TABLE
armdc;1575570409;NULL;1;0;U ;USER_TABLE;2005-10-25 16:37:08.353;2012-05-01 03:21:00.320;0;0;0;1;NULL;99;0;0;0;0;0;0;0;0;0;0;0;TABLE
armdl;916092062;NULL;1;0;U ;USER_TABLE;2005-10-25 16:37:15.927;2012-05-01 03:21:09.400;0;0;0;1;NULL;81;0;0;0;0;0;0;0;0;0;0;0;TABLE
armdtxt;112613202;NULL;1;0;U ;USER_TABLE;2005-10-25 16:37:16.817;2012-05-01 03:21:13.123;0;0;0;1;NULL;15;0;0;0;0;0;0;0;0;0;0;0;TABLE
at;1155156998;NULL;1;0;U ;USER_TABLE;2002-03-19 18:54:27.250;2002-03-19 18:54:27.250;0;0;0;1;NULL;32;0;0;0;0;0;0;0;0;0;0;0;TABLE
av;400614228;NULL;1;0;U ;USER_TABLE;2005-10-25 16:37:24.103;2012-05-01 03:21:19.687;0;0;0;0;NULL;26;0;0;0;0;0;0;0;0;0;0;0;TABLE
avdefc;864615881;NULL;1;0;U ;USER_TABLE;2005-10-25 16:37:25.633;2012-05-01 03:21:26.103;0;0;0;0;NULL;44;0;0;0;0;0;0;0;0;0;0;0;TABLE
avdefl;1600618503;NULL;1;0;U ;USER_TABLE;2005-10-25 16:37:27.010;2012-05-01 03:21:32.047;0;0;0;0;NULL;44;0;0;0;0;0;0;0;0;0;0;0;TABLE
avi;205137534;NULL;1;0;U ;USER_TABLE;2005-10-25 16:37:28.600;2012-05-01 03:21:36.887;0;0;0;1;NULL;20;0;0;0;0;0;0;0;0;0;0;0;TABLE
avimc;573138845;NULL;1;0;U ;USER_TABLE;2005-10-25 16:37:38.120;2012-05-01 03:21:48.260;0;0;0;1;NULL;99;0;0;0;0;0;0;0;0;0;0;0;TABLE
aviml;2061144146;NULL;1;0;U ;USER_TABLE;2005-10-25 16:37:39.760;2012-05-01 03:21:58.167;0;0;0;1;NULL;81;0;0;0;0;0;0;0;0;0;0;0;TABLE
avimtxt;1257665286;NULL;1;0;U ;USER_TABLE;2005-10-25 16:37:46.677;2012-05-01 03:22:01.903;0;0;0;1;NULL;15;0;0;0;0;0;0;0;0;0;0;0;TABLE
avl;1545666312;NULL;1;0;U ;USER_TABLE;2005-10-25 16:37:51.530;2012-05-01 03:22:08.387;0;0;0;1;NULL;25;0;0;0;0;0;0;0;0;0;0;0;TABLE
avlblmdc;1993667908;NULL;1;0;U ;USER_TABLE;2005-10-25 16:37:54.980;2012-05-01 03:22:19.543;0;0;0;1;NULL;99;0;0;0;0;0;0;0;0;0;0;0;TABLE
avlblmdl;1334189561;NULL;1;0;U ;USER_TABLE;2005-10-25 16:37:59.273;2012-05-01 03:22:28.577;0;0;0;1;NULL;81;0;0;0;0;0;0;0;0;0;0;0;TABLE
avldefc;530710701;NULL;1;0;U ;USER_TABLE;2005-10-25 16:38:07.687;2012-05-01 03:22:35.200;0;0;0;0;NULL;44;0;0;0;0;0;0;0;0;0;0;0;TABLE
avldefl;1266713323;NULL;1;0;U ;USER_TABLE;2005-10-25 16:38:08.747;2012-05-01 03:22:41.293;0;0;0;0;NULL;44;0;0;0;0;0;0;0;0;0;0;0;TABLE
avliduc;2018716002;NULL;1;0;U ;USER_TABLE;2005-10-25 16:38:10.293;2012-05-01 03:22:52.577;0;0;0;1;NULL;99;0;0;0;0;0;0;0;0;0;0;0;TABLE
avlidul;1359237655;NULL;1;0;U ;USER_TABLE;2005-10-25 16:38:16.663;2012-05-01 03:23:01.593;0;0;0;1;NULL;81;0;0;0;0;0;0;0;0;0;0;0;TABLE
avlidutxt;555758795;NULL;1;0;U ;USER_TABLE;2005-10-25 16:38:25.090;2012-05-01 03:23:05.343;0;0;0;1;NULL;15;0;0;0;0;0;0;0;0;0;0;0;TABLE
avllblmdc;843759821;NULL;1;0;U ;USER_TABLE;2005-10-25 16:38:26.637;2012-05-01 03:23:16.387;0;0;0;1;NULL;99;0;0;0;0;0;0;0;0;0;0;0;TABLE
avllblmdl;184281474;NULL;1;0;U ;USER_TABLE;2005-10-25 16:38:34.223;2012-05-01 03:23:25.407;0;0;0;1;NULL;81;0;0;0;0;0;0;0;0;0;0;0;TABLE
avlmdc;1528286262;NULL;1;0;U ;USER_TABLE;2005-10-25 16:38:36.267;2012-05-01 03:23:36.703;0;0;0;1;NULL;99;0;0;0;0;0;0;0;0;0;0;0;TABLE
avlmdl;868807915;NULL;1;0;U ;USER_TABLE;2005-10-25 16:38:38.343;2012-05-01 03:23:45.453;0;0;0;1;NULL;81;0;0;0;0;0;0;0;0;0;0;0;TABLE
avlmdtxt;65329055;NULL;1;0;U ;USER_TABLE;2005-10-25 16:38:50.863;2012-05-01 03:23:49.360;0;0;0;1;NULL;15;0;0;0;0;0;0;0;0;0;0;0;TABLE
avmdc;353330081;NULL;1;0;U ;USER_TABLE;2005-10-25 16:38:53.173;2012-05-01 03:24:00.170;0;0;0;1;NULL;99;0;0;0;0;0;0;0;0;0;0;0;TABLE
avmdl;1841335382;NULL;1;0;U ;USER_TABLE;2005-10-25 16:38:54.330;2012-05-01 03:24:08.640;0;0;0;1;NULL;81;0;0;0;0;0;0;0;0;0;0;0;TABLE
avmdtxt;1037856522;NULL;1;0;U ;USER_TABLE;2005-10-25 16:39:03.990;2012-05-01 03:24:12.313;0;0;0;1;NULL;15;0;0;0;0;0;0;0;0;0;0;0;TABLE
ba;1325857548;NULL;1;0;U ;USER_TABLE;2005-10-25 16:39:08.923;2013-01-08 11:20:13.443;0;0;0;0;NULL;31;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpanexos00001;1163028978;NULL;1;0;U ;USER_TABLE;2012-03-26 11:20:37.543;2012-03-26 11:20:37.887;0;0;0;1;NULL;55;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpbe00001;327550004;NULL;1;0;U ;USER_TABLE;2012-03-26 11:21:28.170;2012-03-26 11:21:28.513;0;0;0;0;NULL;166;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpbe00002;505724195;NULL;1;0;U ;USER_TABLE;2012-07-05 16:47:33.677;2012-07-05 16:47:34.960;0;0;0;0;NULL;170;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpbe00003;1455299585;NULL;1;0;U ;USER_TABLE;2012-07-09 12:11:15.660;2012-07-09 12:11:16.330;0;0;0;0;NULL;171;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpbi200001;1769728698;NULL;1;0;U ;USER_TABLE;2012-07-05 19:29:35.270;2012-07-05 19:29:35.537;0;0;0;0;NULL;103;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpbi200002;1487299699;NULL;1;0;U ;USER_TABLE;2012-07-09 12:11:30.113;2012-07-09 12:11:30.330;0;0;0;0;NULL;86;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpbi200003;984345912;NULL;1;0;U ;USER_TABLE;2012-07-09 12:35:37.537;2012-07-09 12:35:37.863;0;0;0;0;NULL;103;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpbi200004;669916799;NULL;1;0;U ;USER_TABLE;2012-07-16 19:25:18.630;2012-07-16 19:25:18.893;0;0;0;0;NULL;86;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpbi200005;1454687671;NULL;1;0;U ;USER_TABLE;2012-12-05 16:43:39.670;2012-12-05 16:43:40.233;0;0;0;0;NULL;103;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpbi200006;1214022847;NULL;1;0;U ;USER_TABLE;2012-12-12 14:53:50.900;2012-12-12 14:53:51.227;0;0;0;0;NULL;86;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpbl00001;299025900;NULL;1;0;U ;USER_TABLE;2012-03-26 11:01:21.450;2012-03-26 11:01:21.670;0;0;0;0;NULL;46;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpbo200001;1143552911;NULL;1;0;U ;USER_TABLE;2012-03-26 11:22:00.750;2012-03-26 11:22:01.077;0;0;0;0;NULL;161;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpbo200002;301199464;NULL;1;0;U ;USER_TABLE;2012-05-25 16:59:51.833;2012-05-25 16:59:54.770;0;0;0;0;NULL;162;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpbt00001;1447553994;NULL;1;0;U ;USER_TABLE;2012-03-26 11:22:20.327;2012-03-26 11:22:20.467;0;0;0;1;NULL;71;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpcbb00001;564074849;NULL;1;0;U ;USER_TABLE;2012-03-26 11:23:27.517;2012-03-26 11:23:27.750;0;0;0;0;NULL;32;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpcc00001;2139032455;NULL;1;0;U ;USER_TABLE;2012-03-26 11:21:17.077;2012-03-26 11:21:17.200;0;0;0;0;NULL;124;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpce00001;1376601746;NULL;1;0;U ;USER_TABLE;2012-03-26 11:24:00.860;2012-03-26 11:24:01.127;0;0;0;1;NULL;55;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpce00002;1099210407;NULL;1;0;U ;USER_TABLE;2012-12-05 16:45:36.817;2012-12-05 16:45:37.067;0;0;0;1;NULL;58;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpce00003;1502023873;NULL;1;0;U ;USER_TABLE;2012-12-12 14:54:11.510;2012-12-12 14:54:11.743;0;0;0;1;NULL;48;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpce00004;400115957;NULL;1;0;U ;USER_TABLE;2012-12-21 18:16:16.640;2012-12-21 18:16:17.060;0;0;0;1;NULL;58;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpce00005;1842217104;NULL;1;0;U ;USER_TABLE;2012-12-28 16:19:30.057;2012-12-28 16:19:30.570;0;0;0;1;NULL;48;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpcl00001;23548921;NULL;1;0;U ;USER_TABLE;2012-03-26 11:21:19.950;2012-03-26 11:21:20.387;0;0;0;1;NULL;214;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpclb00001;189121518;NULL;1;0;U ;USER_TABLE;2012-03-26 11:25:53.177;2012-03-26 11:25:53.350;0;0;0;0;NULL;28;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpcm100001;1019744489;NULL;1;0;U ;USER_TABLE;2012-03-26 11:26:48.333;2012-03-26 11:26:48.617;0;0;0;0;NULL;85;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpcm600001;459026470;NULL;1;0;U ;USER_TABLE;2012-03-26 11:06:54.007;2012-03-26 11:06:54.320;0;0;0;0;NULL;89;0;0;0;0;0;0;0;0;0;0;0;TABLE
